lat,lon,risk,row,col
1115113.3428608703,640799.469215034,1.0,724,386
1115113.3428608703,640809.469215034,1.0,724,387
1115103.3428608703,640779.469215034,1.0,725,384
1115103.3428608703,640789.469215034,1.0,725,385
1115103.3428608703,640799.469215034,1.0,725,386
1115103.3428608703,640809.469215034,1.0,725,387
1115093.3428608703,640779.469215034,1.0,726,384
1115093.3428608703,640789.469215034,1.0,726,385
1115093.3428608703,640799.469215034,1.0,726,386
1115083.3428608703,640779.469215034,1.0,727,384
1115083.3428608703,640789.469215034,1.0,727,385
1115083.3428608703,640799.469215034,1.0,727,386
1115073.3428608703,640779.469215034,1.0,728,384
1115073.3428608703,640789.469215034,1.0,728,385
1115073.3428608703,640799.469215034,1.0,728,386
1115073.3428608703,640829.469215034,1.0,728,389
1115063.3428608703,640789.469215034,1.0,729,385
1115063.3428608703,640829.469215034,1.0,729,389
1115053.3428608703,640849.469215034,1.0,730,391
1115033.3428608703,640819.469215034,1.0,732,388
1115033.3428608703,640829.469215034,1.0,732,389
1115023.3428608703,640839.469215034,1.0,733,390
1115023.3428608703,640849.469215034,1.0,733,391
1115023.3428608703,640859.469215034,1.0,733,392
1115013.3428608703,640839.469215034,1.0,734,390
1115013.3428608703,640849.469215034,1.0,734,391
1115013.3428608703,640859.469215034,1.0,734,392
1115003.3428608703,640849.469215034,1.0,735,391
1115003.3428608703,640859.469215034,1.0,735,392
1114923.3428608703,645989.469215034,1.0,743,905
1114923.3428608703,645999.469215034,1.0,743,906
1114913.3428608703,645999.469215034,1.0,744,906
1114903.3428608703,640899.469215034,1.0,745,396
1114893.3428608703,637039.469215034,1.0,746,10
1114863.3428608703,637299.469215034,1.0,749,36
1114863.3428608703,637309.469215034,1.0,749,37
1114863.3428608703,637319.469215034,1.0,749,38
1114863.3428608703,637329.469215034,1.0,749,39
1114853.3428608703,637299.469215034,1.0,750,36
1114853.3428608703,637309.469215034,1.0,750,37
1114853.3428608703,637319.469215034,1.0,750,38
1114843.3428608703,637309.469215034,1.0,751,37
1114843.3428608703,645099.469215034,1.0,751,816
1114843.3428608703,645109.469215034,1.0,751,817
1114843.3428608703,645899.469215034,1.0,751,896
1114833.3428608703,644509.469215034,1.0,752,757
1114833.3428608703,644519.469215034,1.0,752,758
1114833.3428608703,644529.469215034,1.0,752,759
1114833.3428608703,645899.469215034,1.0,752,896
1114833.3428608703,645909.469215034,1.0,752,897
1114833.3428608703,645919.469215034,1.0,752,898
1114823.3428608703,644509.469215034,1.0,753,757
1114823.3428608703,644519.469215034,1.0,753,758
1114823.3428608703,644529.469215034,1.0,753,759
1114823.3428608703,645899.469215034,1.0,753,896
1114823.3428608703,645909.469215034,1.0,753,897
1114813.3428608703,645839.469215034,1.0,754,890
1114813.3428608703,645849.469215034,1.0,754,891
1114813.3428608703,645889.469215034,1.0,754,895
1114813.3428608703,645899.469215034,1.0,754,896
1114803.3428608703,645839.469215034,1.0,755,890
1114803.3428608703,645879.469215034,1.0,755,894
1114803.3428608703,645889.469215034,1.0,755,895
1114793.3428608703,645849.469215034,1.0,756,891
1114793.3428608703,645859.469215034,1.0,756,892
1114793.3428608703,645869.469215034,1.0,756,893
1114793.3428608703,645879.469215034,1.0,756,894
1114773.3428608703,644409.469215034,1.0,758,747
1114763.3428608703,644399.469215034,1.0,759,746
1114763.3428608703,644409.469215034,1.0,759,747
1114753.3428608703,644399.469215034,1.0,760,746
1114753.3428608703,644409.469215034,1.0,760,747
1114753.3428608703,645789.469215034,1.0,760,885
1114753.3428608703,645799.469215034,1.0,760,886
1114743.3428608703,638279.469215034,1.0,761,134
1114733.3428608703,638259.469215034,1.0,762,132
1114733.3428608703,638269.469215034,1.0,762,133
1114733.3428608703,638279.469215034,1.0,762,134
1114733.3428608703,638289.469215034,1.0,762,135
1114723.3428608703,638259.469215034,1.0,763,132
1114723.3428608703,638269.469215034,1.0,763,133
1114723.3428608703,638279.469215034,1.0,763,134
1114723.3428608703,638289.469215034,1.0,763,135
1114593.3428608703,637769.469215034,1.0,776,83
1114593.3428608703,637779.469215034,1.0,776,84
1114583.3428608703,637769.469215034,1.0,777,83
1114583.3428608703,637779.469215034,1.0,777,84
1114583.3428608703,637789.469215034,1.0,777,85
1114583.3428608703,637799.469215034,1.0,777,86
1114573.3428608703,637779.469215034,1.0,778,84
1114573.3428608703,637789.469215034,1.0,778,85
1114563.3428608703,636969.469215034,1.0,779,3
1114553.3428608703,636969.469215034,1.0,780,3
1114543.3428608703,636969.469215034,1.0,781,3
1114533.3428608703,636969.469215034,1.0,782,3
1114453.3428608703,637159.469215034,1.0,790,22
1114433.3428608703,636969.469215034,1.0,792,3
1114433.3428608703,637869.469215034,1.0,792,93
1114433.3428608703,637879.469215034,1.0,792,94
1114423.3428608703,636969.469215034,1.0,793,3
1114423.3428608703,637839.469215034,1.0,793,90
1114423.3428608703,637849.469215034,1.0,793,91
1114423.3428608703,637859.469215034,1.0,793,92
1114423.3428608703,637869.469215034,1.0,793,93
1114423.3428608703,638419.469215034,1.0,793,148
1114423.3428608703,638429.469215034,1.0,793,149
1114423.3428608703,638439.469215034,1.0,793,150
1114423.3428608703,638449.469215034,1.0,793,151
1114413.3428608703,636969.469215034,1.0,794,3
1114413.3428608703,637839.469215034,1.0,794,90
1114413.3428608703,637849.469215034,1.0,794,91
1114413.3428608703,637859.469215034,1.0,794,92
1114413.3428608703,638419.469215034,1.0,794,148
1114413.3428608703,638429.469215034,1.0,794,149
1114413.3428608703,638439.469215034,1.0,794,150
1114403.3428608703,636969.469215034,1.0,795,3
1114403.3428608703,638429.469215034,1.0,795,149
1114403.3428608703,638439.469215034,1.0,795,150
1114393.3428608703,636969.469215034,1.0,796,3
1114383.3428608703,636969.469215034,1.0,797,3
1114383.3428608703,637009.469215034,1.0,797,7
1114373.3428608703,636969.469215034,1.0,798,3
1114373.3428608703,637009.469215034,1.0,798,7
1114373.3428608703,637019.469215034,1.0,798,8
1114373.3428608703,637679.469215034,1.0,798,74
1114363.3428608703,636969.469215034,1.0,799,3
1114363.3428608703,637009.469215034,1.0,799,7
1114363.3428608703,637019.469215034,1.0,799,8
1114363.3428608703,637639.469215034,1.0,799,70
1114363.3428608703,637649.469215034,1.0,799,71
1114363.3428608703,637679.469215034,1.0,799,74
1114363.3428608703,637689.469215034,1.0,799,75
1114353.3428608703,636969.469215034,1.0,800,3
1114353.3428608703,637009.469215034,1.0,800,7
1114353.3428608703,637019.469215034,1.0,800,8
1114353.3428608703,637029.469215034,1.0,800,9
1114353.3428608703,637629.469215034,1.0,800,69
1114353.3428608703,637639.469215034,1.0,800,70
1114353.3428608703,637649.469215034,1.0,800,71
1114353.3428608703,637679.469215034,1.0,800,74
1114353.3428608703,637689.469215034,1.0,800,75
1114353.3428608703,637699.469215034,1.0,800,76
1114343.3428608703,636969.469215034,1.0,801,3
1114343.3428608703,637009.469215034,1.0,801,7
1114343.3428608703,637019.469215034,1.0,801,8
1114343.3428608703,637029.469215034,1.0,801,9
1114343.3428608703,637629.469215034,1.0,801,69
1114343.3428608703,637699.469215034,1.0,801,76
1114333.3428608703,636969.469215034,1.0,802,3
1114333.3428608703,637019.469215034,1.0,802,8
1114333.3428608703,637029.469215034,1.0,802,9
1114333.3428608703,638449.469215034,1.0,802,151
1114323.3428608703,636969.469215034,1.0,803,3
1114323.3428608703,637029.469215034,1.0,803,9
1114323.3428608703,638439.469215034,1.0,803,150
1114323.3428608703,644019.469215034,1.0,803,708
1114323.3428608703,644039.469215034,1.0,803,710
1114323.3428608703,644059.469215034,1.0,803,712
1114313.3428608703,636969.469215034,1.0,804,3
1114313.3428608703,644009.469215034,1.0,804,707
1114313.3428608703,644049.469215034,1.0,804,711
1114303.3428608703,636969.469215034,1.0,805,3
1114303.3428608703,637069.469215034,1.0,805,13
1114293.3428608703,636969.469215034,1.0,806,3
1114283.3428608703,636969.469215034,1.0,807,3
1114273.3428608703,636969.469215034,1.0,808,3
1114263.3428608703,636969.469215034,1.0,809,3
1114253.3428608703,636969.469215034,1.0,810,3
1114253.3428608703,637479.469215034,1.0,810,54
1114253.3428608703,638419.469215034,1.0,810,148
1114253.3428608703,643969.469215034,1.0,810,703
1114243.3428608703,637449.469215034,1.0,811,51
1114243.3428608703,637459.469215034,1.0,811,52
1114243.3428608703,637469.469215034,1.0,811,53
1114243.3428608703,637479.469215034,1.0,811,54
1114243.3428608703,638429.469215034,1.0,811,149
1114243.3428608703,638439.469215034,1.0,811,150
1114243.3428608703,638449.469215034,1.0,811,151
1114243.3428608703,638459.469215034,1.0,811,152
1114243.3428608703,643919.469215034,1.0,811,698
1114233.3428608703,637449.469215034,1.0,812,51
1114233.3428608703,637459.469215034,1.0,812,52
1114233.3428608703,637469.469215034,1.0,812,53
1114233.3428608703,638429.469215034,1.0,812,149
1114233.3428608703,638439.469215034,1.0,812,150
1114233.3428608703,643889.469215034,1.0,812,695
1114233.3428608703,643899.469215034,1.0,812,696
1114233.3428608703,643909.469215034,1.0,812,697
1114223.3428608703,637449.469215034,1.0,813,51
1114223.3428608703,637459.469215034,1.0,813,52
1114223.3428608703,637469.469215034,1.0,813,53
1114223.3428608703,643889.469215034,1.0,813,695
1114223.3428608703,643899.469215034,1.0,813,696
1114223.3428608703,643909.469215034,1.0,813,697
1114213.3428608703,636969.469215034,1.0,814,3
1114213.3428608703,636979.469215034,1.0,814,4
1114213.3428608703,636999.469215034,1.0,814,6
1114213.3428608703,637009.469215034,1.0,814,7
1114213.3428608703,637019.469215034,1.0,814,8
1114213.3428608703,637459.469215034,1.0,814,52
1114213.3428608703,643889.469215034,1.0,814,695
1114213.3428608703,643899.469215034,1.0,814,696
1114203.3428608703,636969.469215034,1.0,815,3
1114203.3428608703,643799.469215034,1.0,815,686
1114193.3428608703,636969.469215034,1.0,816,3
1114193.3428608703,643799.469215034,1.0,816,686
1114173.3428608703,636969.469215034,1.0,818,3
1114173.3428608703,643739.469215034,1.0,818,680
1114133.3428608703,636969.469215034,1.0,822,3
1114123.3428608703,636969.469215034,1.0,823,3
1114123.3428608703,638589.469215034,1.0,823,165
1114113.3428608703,636969.469215034,1.0,824,3
1114103.3428608703,636969.469215034,1.0,825,3
1114043.3428608703,637379.469215034,1.0,831,44
1114023.3428608703,636969.469215034,1.0,833,3
1114013.3428608703,636969.469215034,1.0,834,3
1114013.3428608703,640519.469215034,1.0,834,358
1114003.3428608703,636969.469215034,1.0,835,3
1113993.3428608703,636969.469215034,1.0,836,3
1113963.3428608703,640479.469215034,1.0,839,354
1113893.3428608703,637069.469215034,1.0,846,13
1113893.3428608703,637079.469215034,1.0,846,14
1113893.3428608703,637109.469215034,1.0,846,17
1113883.3428608703,637079.469215034,1.0,847,14
1113843.3428608703,637219.469215034,1.0,851,28
1113833.3428608703,636969.469215034,1.0,852,3
1113833.3428608703,637219.469215034,1.0,852,28
1113813.3428608703,636969.469215034,1.0,854,3
1113793.3428608703,638209.469215034,1.0,856,127
1113783.3428608703,638209.469215034,1.0,857,127
1113753.3428608703,640379.469215034,1.0,860,344
1113753.3428608703,640389.469215034,1.0,860,345
1113743.3428608703,640399.469215034,1.0,861,346
1113733.3428608703,640399.469215034,1.0,862,346
1113733.3428608703,640409.469215034,1.0,862,347
1113733.3428608703,640419.469215034,1.0,862,348
1113723.3428608703,640409.469215034,1.0,863,347
1113723.3428608703,640419.469215034,1.0,863,348
1113703.3428608703,636969.469215034,1.0,865,3
1113693.3428608703,636969.469215034,1.0,866,3
1113683.3428608703,636969.469215034,1.0,867,3
1113683.3428608703,640259.469215034,1.0,867,332
1113673.3428608703,636969.469215034,1.0,868,3
1113663.3428608703,636969.469215034,1.0,869,3
1113623.3428608703,636969.469215034,1.0,873,3
1113573.3428608703,636969.469215034,1.0,878,3
1113553.3428608703,640279.469215034,1.0,880,334
1113543.3428608703,637469.469215034,1.0,881,53
1113533.3428608703,637429.469215034,1.0,882,49
1113533.3428608703,637439.469215034,1.0,882,50
1113533.3428608703,637449.469215034,1.0,882,51
1113533.3428608703,637459.469215034,1.0,882,52
1113533.3428608703,637469.469215034,1.0,882,53
1113523.3428608703,638579.469215034,1.0,883,164
1113523.3428608703,638589.469215034,1.0,883,165
1113513.3428608703,638589.469215034,1.0,884,165
1113503.3428608703,638559.469215034,1.0,885,162
1113503.3428608703,638579.469215034,1.0,885,164
1113423.3428608703,638049.469215034,1.0,893,111
1113423.3428608703,638059.469215034,1.0,893,112
1113403.3428608703,638289.469215034,1.0,895,135
1113393.3428608703,638299.469215034,1.0,896,136
1113383.3428608703,637489.469215034,1.0,897,55
1113333.3428608703,638619.469215034,1.0,902,168
1113323.3428608703,638209.469215034,1.0,903,127
1113323.3428608703,638219.469215034,1.0,903,128
1113323.3428608703,638229.469215034,1.0,903,129
1113323.3428608703,638239.469215034,1.0,903,130
1113323.3428608703,638609.469215034,1.0,903,167
1113323.3428608703,638619.469215034,1.0,903,168
1113313.3428608703,638029.469215034,1.0,904,109
1113313.3428608703,638039.469215034,1.0,904,110
1113313.3428608703,638049.469215034,1.0,904,111
1113313.3428608703,638179.469215034,1.0,904,124
1113313.3428608703,638189.469215034,1.0,904,125
1113313.3428608703,638609.469215034,1.0,904,167
1113313.3428608703,638619.469215034,1.0,904,168
1113313.3428608703,638629.469215034,1.0,904,169
1113303.3428608703,638029.469215034,1.0,905,109
1113303.3428608703,638039.469215034,1.0,905,110
1113303.3428608703,638049.469215034,1.0,905,111
1113303.3428608703,638419.469215034,1.0,905,148
1113303.3428608703,638609.469215034,1.0,905,167
1113303.3428608703,638619.469215034,1.0,905,168
1113293.3428608703,637959.469215034,1.0,906,102
1113293.3428608703,637969.469215034,1.0,906,103
1113293.3428608703,637979.469215034,1.0,906,104
1113293.3428608703,638459.469215034,1.0,906,152
1113293.3428608703,638469.469215034,1.0,906,153
1113283.3428608703,637689.469215034,1.0,907,75
1113283.3428608703,637969.469215034,1.0,907,103
1113283.3428608703,638449.469215034,1.0,907,151
1113283.3428608703,638459.469215034,1.0,907,152
1113283.3428608703,638469.469215034,1.0,907,153
1113273.3428608703,637689.469215034,1.0,908,75
1113273.3428608703,637699.469215034,1.0,908,76
1113273.3428608703,637969.469215034,1.0,908,103
1113273.3428608703,638459.469215034,1.0,908,152
1113273.3428608703,638469.469215034,1.0,908,153
1113273.3428608703,638479.469215034,1.0,908,154
1113263.3428608703,638469.469215034,1.0,909,153
1113223.3428608703,638199.469215034,1.0,913,126
1113223.3428608703,638479.469215034,1.0,913,154
1113163.3428608703,640339.469215034,1.0,919,340
1113153.3428608703,640339.469215034,1.0,920,340
1113113.3428608703,640329.469215034,1.0,924,339
1113113.3428608703,640339.469215034,1.0,924,340
1113103.3428608703,637089.469215034,1.0,925,15
1113103.3428608703,640329.469215034,1.0,925,339
1113103.3428608703,640339.469215034,1.0,925,340
1113093.3428608703,637089.469215034,1.0,926,15
1113093.3428608703,640329.469215034,1.0,926,339
1113093.3428608703,640339.469215034,1.0,926,340
1113053.3428608703,637729.469215034,1.0,930,79
1113053.3428608703,637739.469215034,1.0,930,80
1112953.3428608703,640339.469215034,1.0,940,340
1112853.3428608703,640299.469215034,1.0,950,336
1112843.3428608703,640289.469215034,1.0,951,335
1112843.3428608703,640299.469215034,1.0,951,336
1112843.3428608703,640309.469215034,1.0,951,337
1112833.3428608703,640299.469215034,1.0,952,336
1112833.3428608703,640309.469215034,1.0,952,337
1112823.3428608703,637299.469215034,1.0,953,36
1112823.3428608703,640299.469215034,1.0,953,336
1112803.3428608703,640299.469215034,1.0,955,336
1112793.3428608703,637689.469215034,1.0,956,75
1112783.3428608703,637699.469215034,1.0,957,76
1112763.3428608703,637669.469215034,1.0,959,73
1112753.3428608703,637659.469215034,1.0,960,72
1112753.3428608703,637669.469215034,1.0,960,73
1112723.3428608703,640269.469215034,1.0,963,333
1112723.3428608703,640279.469215034,1.0,963,334
1112713.3428608703,640269.469215034,1.0,964,333
1112713.3428608703,640279.469215034,1.0,964,334
1112703.3428608703,640279.469215034,1.0,965,334
1112693.3428608703,640279.469215034,1.0,966,334
1112683.3428608703,640279.469215034,1.0,967,334
1112673.3428608703,640279.469215034,1.0,968,334
1112663.3428608703,640259.469215034,1.0,969,332
1112663.3428608703,640269.469215034,1.0,969,333
1112663.3428608703,640279.469215034,1.0,969,334
1112653.3428608703,640259.469215034,1.0,970,332
1112653.3428608703,640269.469215034,1.0,970,333
1112653.3428608703,640279.469215034,1.0,970,334
1112643.3428608703,640259.469215034,1.0,971,332
1112393.3428608703,637929.469215034,1.0,996,99
1112343.3428608703,640079.469215034,1.0,1001,314
1112323.3428608703,637899.469215034,1.0,1003,96
1112313.3428608703,637889.469215034,1.0,1004,95
1112313.3428608703,637899.469215034,1.0,1004,96
1112313.3428608703,637909.469215034,1.0,1004,97
1112273.3428608703,638019.469215034,1.0,1008,108
1112153.3428608703,638099.469215034,1.0,1020,116
1112083.3428608703,637969.469215034,1.0,1027,103
1112083.3428608703,637979.469215034,1.0,1027,104
1112083.3428608703,637989.469215034,1.0,1027,105
1112073.3428608703,637719.469215034,1.0,1028,78
1112073.3428608703,637969.469215034,1.0,1028,103
1112073.3428608703,637979.469215034,1.0,1028,104
1112073.3428608703,637989.469215034,1.0,1028,105
1112063.3428608703,637979.469215034,1.0,1029,104
1112063.3428608703,637989.469215034,1.0,1029,105
1112053.3428608703,637989.469215034,1.0,1030,105
1112023.3428608703,637359.469215034,1.0,1033,42
1111973.3428608703,636979.469215034,1.0,1038,4
1111963.3428608703,636979.469215034,1.0,1039,4
1111953.3428608703,636979.469215034,1.0,1040,4
1111903.3428608703,636979.469215034,1.0,1045,4
1111623.3428608703,637839.469215034,1.0,1073,90
1111393.3428608703,640179.469215034,1.0,1096,324
1111383.3428608703,640179.469215034,1.0,1097,324
